gamesPlayed,wins,losses,ot,pts,ptPctg,goalsPerGame,goalsAgainstPerGame,evGGARatio,powerPlayPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,penaltyKillPercentage,shotsPerGame,shotsAllowed,winScoreFirst,winOppScoreFirst,winLeadFirstPer,winLeadSecondPer,winOutshootOpp,winOutshotByOpp,faceOffsTaken,faceOffsWon,faceOffsLost,faceOffWinPercentage,shootingPctg,savePctg,name,year_range,season_type,failedShotsPerGame,savesPerGame,D1,ties,adjWins
82,29,41,0,70,42.7,2.927,3.049,0.7468,13.9,48,53,346,83.4,26.6829,30.2561,0.5,0.214,0.5,0.742,0.32,0.357,0,0,0,0,11,0.899,New York Islanders,19961997,regular,23.747781,27.2002339,low,12,35
82,38,34,0,86,52.4,3.146,2.817,0.9286,21.9,63,69,287,79.9,30.8293,31.561,0.703,0.267,0.733,0.857,0.385,0.535,0,0,0,0,10.2,0.911,New York Rangers,19961997,regular,27.6847114,28.752071,high,10,43
82,45,24,0,103,62.8,3.341,2.646,1.1969,14.6,53,49,362,85.7,32.2439,25.6951,0.744,0.372,0.742,0.857,0.627,0.35,0,0,0,0,10.4,0.897,Philadelphia Flyers,19961997,regular,28.8905344,23.0485047,high,13,51.5
82,38,36,0,84,51.2,3.476,3.415,0.9874,21.8,74,64,339,81.1,29.439,34.2927,0.659,0.237,0.6,0.765,0.5,0.434,0,0,0,0,11.8,0.9,Pittsburgh Penguins,19961997,regular,25.965198,30.86343,high,8,42
82,26,47,0,61,37.2,2.854,3.659,0.738,14.8,46,56,310,81.8,29.5976,29.6463,0.6,0.106,0.765,0.95,0.25,0.371,0,0,0,0,9.6,0.877,Boston Bruins,19961997,regular,26.7562304,25.9998051,low,9,30.5
82,40,30,0,92,56.1,2.89,2.537,1.1898,13.2,43,59,326,83.8,25.4878,33.2683,0.717,0.194,0.806,0.771,0.583,0.463,0,0,0,0,11.3,0.924,Buffalo Sabres,19961997,regular,22.6076786,30.7399092,high,12,46
82,31,36,0,77,47,3.037,3.366,0.7616,15.7,53,71,337,79.5,30.1707,33.9024,0.611,0.196,0.655,0.759,0.31,0.44,0,0,0,0,10.1,0.901,Montréal Canadiens,19961997,regular,27.1234593,30.5460624,low,15,38.5
82,31,36,0,77,47,2.756,2.854,0.8302,16.7,56,48,336,81.9,29.2317,25.8171,0.594,0.24,0.6,0.828,0.415,0.321,0,0,0,0,9.4,0.889,Ottawa Senators,19961997,regular,26.4839202,22.9514019,low,15,38.5
82,30,44,0,68,41.5,2.805,3.329,0.7738,15.5,48,59,309,82,29.2805,34.4268,0.533,0.162,0.676,0.8,0.458,0.316,0,0,0,0,9.6,0.903,Toronto Maple Leafs,19961997,regular,26.469572,31.0874004,low,8,34
82,35,28,0,89,54.3,2.695,2.451,1.0547,14.2,50,50,352,85.5,29.1098,28.7805,0.651,0.179,0.577,0.75,0.439,0.432,0,0,0,0,9.3,0.915,Florida Panthers,19961997,regular,26.4025886,26.3341575,high,19,44.5
82,32,40,0,74,45.1,2.646,3.012,1.1203,13.8,47,55,340,84.8,31.3902,28.8415,0.605,0.205,0.607,0.636,0.417,0.355,0,0,0,0,8.4,0.896,Tampa Bay Lightning,19961997,regular,28.7534232,25.841984,low,10,37
82,33,40,0,75,45.7,2.61,2.817,1.2743,15.8,51,54,322,84.8,28.9024,26.378,0.676,0.178,0.63,0.8,0.37,0.469,0,0,0,0,9,0.893,Washington Capitals,19961997,regular,26.301184,23.555554,high,9,37.5
82,34,35,0,81,49.4,2.72,2.561,0.9197,14.8,45,59,304,84.2,30.378,29.4512,0.55,0.286,0.6,0.793,0.391,0.457,0,0,0,0,9,0.913,Chicago Blackhawks,19961997,regular,27.64398,26.8889456,low,13,40.5
82,38,26,0,94,57.3,3.085,2.402,1.1852,17.9,66,46,368,86.7,33.2439,25.3049,0.643,0.275,0.711,0.733,0.508,0.35,0,0,0,0,9.3,0.905,Detroit Red Wings,19961997,regular,30.1522173,22.9009345,high,18,47
82,36,35,0,83,50.6,2.878,2.915,1.3468,15.3,50,55,327,83.4,29.4512,27.378,0.596,0.229,0.633,0.813,0.383,0.467,0,0,0,0,9.8,0.894,St. Louis Blues,19961997,regular,26.5649824,24.475932,low,11,41.5
82,32,41,0,73,44.5,2.61,2.915,0.9645,16.9,61,58,361,83.2,31.3537,28.5,0.606,0.245,0.682,0.88,0.327,0.433,0,0,0,0,8.3,0.898,Calgary Flames,19961997,regular,28.7513429,25.593,low,9,36.5
82,49,24,0,107,65.2,3.378,2.5,0.9645,20.6,83,42,403,87.6,31.9512,30.2073,0.804,0.333,0.793,0.833,0.571,0.613,0,0,0,0,10.6,0.917,Colorado Avalanche,19961997,regular,28.5643728,27.7000941,high,9,53.5
82,36,37,0,81,49.4,3.073,3.012,0.578,18,73,59,406,82.5,30.7439,31.1707,0.683,0.195,0.767,0.839,0.432,0.444,0,0,0,0,10,0.903,Edmonton Oilers,19961997,regular,27.66951,28.1471421,high,9,40.5
82,35,40,0,77,47,3.134,3.329,1.3333,16.8,51,66,303,80.8,28.061,30.2073,0.676,0.25,0.792,0.906,0.406,0.447,0,0,0,0,11.2,0.89,Vancouver Canucks,19961997,regular,24.918168,26.884497,high,7,38.5
82,36,33,0,85,51.8,2.988,2.841,0.9206,16.8,56,62,333,81.5,28.4268,32.7805,0.571,0.242,0.625,0.771,0.524,0.421,0,0,0,0,10.5,0.913,Anaheim Ducks,19961997,regular,25.441986,29.9285965,low,13,42.5
82,48,26,0,104,63.4,3.073,2.415,1.0889,14.7,46,51,314,83.4,29.7439,25.3415,0.727,0.421,0.818,0.923,0.556,0.68,0,0,0,0,10.3,0.905,Dallas Stars,19961997,regular,26.6802783,22.9340575,high,8,52
82,28,43,0,67,40.9,2.61,3.268,1.1786,13.6,46,45,338,87.2,29.0122,33.8902,0.605,0.114,0.75,0.852,0.476,0.288,0,0,0,0,9,0.904,Los Angeles Kings,19961997,regular,26.401102,30.6367408,low,11,33.5
82,27,47,0,62,37.8,2.573,3.39,1.1429,14.3,50,66,349,83.9,28.7805,29.2439,0.525,0.143,0.667,0.708,0.353,0.302,0,0,0,0,8.9,0.884,San Jose Sharks,19961997,regular,26.2190355,25.8516076,low,8,31
82,48,23,0,107,65.2,2.744,2.024,1,18.9,63,41,333,86.7,29.2805,23.6951,0.717,0.417,0.844,0.872,0.667,0.316,5116,2627,2489,51.4,9.4,0.915,New Jersey Devils,19971998,regular,26.528133,21.6810165,high,11,53.5
82,30,41,0,71,43.3,2.585,2.744,0.7468,16.7,61,54,365,85.9,25.8415,28.7561,0.5,0.194,0.563,0.781,0.379,0.365,5417,2699,2718,49.8,10,0.905,New York Islanders,19971998,regular,23.25735,26.0242705,low,11,35.5
82,25,39,0,68,41.5,2.402,2.817,0.9286,17.7,62,55,351,85.4,25.3049,28.0366,0.441,0.208,0.476,0.625,0.281,0.319,5257,2548,2709,48.5,9.5,0.9,New York Rangers,19971998,regular,22.9009345,25.23294,low,18,34
82,42,29,0,95,57.9,2.951,2.354,1.1969,17.8,71,51,399,86.7,28.6829,25.4146,0.705,0.289,0.714,0.882,0.529,0.464,5304,2888,2416,54.5,10.3,0.907,Philadelphia Flyers,19971998,regular,25.7285613,23.0510422,high,11,47.5
82,40,24,0,98,59.8,2.78,2.293,0.9874,16.5,67,46,407,86.4,26.5366,26.8537,0.65,0.333,0.786,0.886,0.541,0.429,5172,2572,2600,49.7,10.5,0.915,Pittsburgh Penguins,19971998,regular,23.750257,24.5711355,high,18,49
82,39,30,0,91,55.5,2.695,2.366,0.738,17.3,62,44,359,84.6,27.1951,26.3537,0.721,0.205,0.917,0.861,0.479,0.469,4897,2544,2353,52,9.9,0.91,Boston Bruins,19971998,regular,24.5027851,23.981867,high,13,45.5
82,36,29,0,89,54.3,2.573,2.28,1.1898,12.9,51,65,396,84.3,26.4878,31.2195,0.692,0.209,0.72,0.818,0.346,0.481,5321,2520,2801,47.4,9.7,0.927,Buffalo Sabres,19971998,regular,23.9184834,28.9404765,high,17,44.5
82,37,32,0,87,53,2.866,2.537,0.7616,18.3,68,62,372,84.5,27.7683,26.0366,0.659,0.244,0.742,0.857,0.465,0.417,5051,2526,2525,50,10.3,0.903,Montréal Canadiens,19971998,regular,24.9081651,23.5110498,high,13,43.5
82,34,33,0,83,50.6,2.354,2.439,0.8302,12.8,48,47,375,84.5,29.2805,24.8659,0.676,0.229,0.75,0.813,0.392,0.448,5345,2548,2797,47.7,8,0.902,Ottawa Senators,19971998,regular,26.93806,22.4290418,high,15,41.5
82,30,43,0,69,42.1,2.366,2.89,0.7738,11.4,41,50,359,86.6,27.7073,28.6829,0.606,0.204,0.789,0.889,0.364,0.356,5386,2681,2705,49.8,8.5,0.899,Toronto Maple Leafs,19971998,regular,25.3521795,25.7859271,low,9,34.5
82,33,41,0,74,45.1,2.439,2.671,0.9197,13.2,50,58,378,85.2,26.5488,27.6341,0.537,0.268,0.667,0.923,0.27,0.512,5513,2703,2810,49,9.2,0.903,Carolina Hurricanes,19971998,regular,24.1063104,24.9535923,low,8,37
82,24,43,0,63,38.4,2.476,3.122,1.2314,13.4,55,82,409,79.7,27.7805,28.8049,0.378,0.222,0.5,0.692,0.286,0.289,5444,2690,2754,49.4,8.9,0.892,Florida Panthers,19971998,regular,25.3080355,25.6939708,low,15,31.5
82,17,55,0,44,26.8,1.841,3.28,1.1203,9.3,33,72,353,82.4,25.6098,28.9878,0.324,0.125,0.364,0.684,0.12,0.236,5240,2310,2930,44.1,7.2,0.887,Tampa Bay Lightning,19971998,regular,23.7658944,25.7121786,low,10,22
82,40,30,0,92,56.1,2.671,2.463,1.2743,15.7,55,39,350,89.2,27.1341,27.9512,0.55,0.429,0.655,0.765,0.526,0.439,5303,2772,2531,52.3,9.8,0.912,Washington Capitals,19971998,regular,24.4749582,25.4914944,low,12,46
82,30,39,0,73,44.5,2.341,2.427,0.9645,12.9,47,58,363,84.8,27.7805,26.7195,0.5,0.211,0.517,0.765,0.409,0.313,5756,2902,2854,50.4,8.4,0.909,Chicago Blackhawks,19971998,regular,25.446938,24.2880255,low,13,36.5
82,44,23,0,103,62.8,3.049,2.39,0.578,17.6,67,51,381,86.4,30.8659,25.8293,0.767,0.282,0.846,0.878,0.492,0.6,5661,3010,2651,53.2,9.9,0.907,Detroit Red Wings,19971998,regular,27.8101759,23.4271751,high,15,51.5
82,45,29,0,98,59.8,3.122,2.488,1.3468,16.9,62,49,368,86.7,26.8659,24.1341,0.702,0.343,0.718,0.837,0.574,0.581,5342,2725,2617,51,11.6,0.897,St. Louis Blues,19971998,regular,23.7494556,21.6482877,high,8,49
82,26,41,0,67,40.9,2.646,3.073,0.9645,12.1,43,69,356,84,27.6829,27.7561,0.455,0.224,0.5,0.68,0.356,0.303,5737,2688,3049,46.9,9.6,0.889,Calgary Flames,19971998,regular,25.0253416,24.6751729,low,15,33.5
82,39,26,0,95,57.9,2.817,2.5,1.0889,17.4,74,53,426,87,27.9268,29.5122,0.617,0.286,0.647,0.763,0.543,0.413,5512,2639,2873,47.9,10.1,0.915,Colorado Avalanche,19971998,regular,25.1061932,27.003663,high,17,47.5
82,35,37,0,80,48.8,2.622,2.732,1.0547,15.9,77,66,483,83.7,28.6707,28.2073,0.585,0.268,0.583,0.821,0.436,0.429,5714,2661,3053,46.6,9.1,0.903,Edmonton Oilers,19971998,regular,26.0616663,25.4711919,low,10,40
82,25,43,0,64,39,2.732,3.329,1.3333,12.8,48,77,374,82.2,25.5122,30.2317,0.475,0.143,0.586,0.677,0.3,0.311,5438,2827,2611,52,10.7,0.89,Vancouver Canucks,19971998,regular,22.7823946,26.906213,low,14,32
82,26,43,0,65,39.6,2.5,3.183,0.9206,11.7,46,72,392,81.8,26.6341,30.3902,0.528,0.152,0.652,0.826,0.269,0.358,5621,2886,2735,51.3,9.4,0.895,Anaheim Ducks,19971998,regular,24.1304946,27.199229,low,13,32.5
82,49,22,0,109,66.5,2.951,2.037,1.1852,20,77,42,385,88,26.8293,22.8049,0.724,0.292,0.8,0.83,0.633,0.5,5360,2941,2419,54.9,11,0.911,Dallas Stars,19971998,regular,23.878077,20.7752639,high,11,54.5
82,38,33,0,87,53,2.768,2.744,1.1786,14.2,52,63,366,84.2,26.8293,30.2561,0.816,0.159,0.846,0.848,0.423,0.472,5508,2822,2686,51.2,10.3,0.909,Los Angeles Kings,19971998,regular,24.0658821,27.5027949,high,11,43.5
82,34,38,0,78,47.6,2.561,2.634,1.1429,13.5,54,59,400,85.2,26.4512,24.6341,0.629,0.255,0.731,0.875,0.383,0.471,5597,2773,2824,49.5,9.7,0.893,San Jose Sharks,19971998,regular,23.8854336,21.9982513,high,10,39
82,47,24,0,105,64,3.024,2.39,0.7468,19.7,60,47,304,85.5,31.2805,24.7073,0.735,0.333,0.781,0.841,0.548,0.533,5113,2558,2555,50,9.7,0.903,New Jersey Devils,19981999,regular,28.2462915,22.3106919,high,11,52.5
82,24,48,0,58,35.4,2.366,2.976,0.9286,15.8,54,60,341,83.5,26.3049,28.4268,0.553,0.068,0.563,0.731,0.25,0.319,5111,2584,2527,50.6,9,0.895,New York Islanders,19981999,regular,23.937459,25.441986,low,10,29
82,33,38,0,77,47,2.646,2.768,0.8302,20.4,71,48,348,85.7,25.4268,30.1951,0.6,0.288,0.64,0.75,0.458,0.364,5086,2494,2592,49,10.4,0.908,New York Rangers,19981999,regular,22.7824128,27.4171508,low,11,38.5
82,37,26,0,93,56.7,2.817,2.39,1.0069,16.8,65,53,386,84.1,29.8902,22.8902,0.574,0.286,0.581,0.744,0.468,0.429,5360,2967,2393,55.4,9.4,0.896,Philadelphia Flyers,19981999,regular,27.0805212,20.5096192,low,19,46.5
82,38,30,0,90,54.9,2.951,2.744,1.1429,17.9,65,56,363,81.5,25.4756,25.9634,0.643,0.275,0.655,0.771,0.429,0.472,5024,2470,2554,49.2,11.6,0.894,Pittsburgh Penguins,19981999,regular,22.5204304,23.2112796,high,14,45
82,39,30,0,91,55.5,2.61,2.207,0.738,17.7,65,33,368,89.2,27.5854,27.1463,0.718,0.256,0.714,0.871,0.421,0.5,4956,2568,2388,51.8,9.5,0.919,Boston Bruins,19981999,regular,24.964787,24.9474497,high,13,45.5
82,37,28,0,91,55.5,2.524,2.134,1.1898,13.5,49,55,363,86.2,26.2195,30.0122,0.795,0.14,0.84,0.875,0.414,0.451,5437,2612,2825,48,9.6,0.929,Buffalo Sabres,19981999,regular,23.702428,27.8813338,high,17,45.5
82,32,39,0,75,45.7,2.244,2.549,0.7616,14.5,50,44,344,87.2,27.6707,26.9146,0.628,0.128,0.714,0.735,0.447,0.325,5187,2515,2672,48.5,8.1,0.905,Montréal Canadiens,19981999,regular,25.4293733,24.357713,high,11,37.5
82,44,23,0,103,62.8,2.915,2.183,1.1969,14.9,59,44,397,86.1,30.5244,25.2195,0.688,0.324,0.806,0.889,0.509,0.583,5253,2535,2718,48.3,9.5,0.913,Ottawa Senators,19981999,regular,27.624582,23.0254035,high,15,51.5
82,45,30,0,97,59.1,3.268,2.817,1.3333,14.4,53,64,367,80.3,28.2683,28.7683,0.66,0.4,0.655,0.925,0.486,0.628,5373,2684,2689,50,11.6,0.902,Toronto Maple Leafs,19981999,regular,24.9891772,25.9490066,high,7,48.5
82,34,30,0,86,52.4,2.561,2.463,0.9197,11,42,51,382,85.3,26.122,29.2561,0.63,0.139,0.63,0.758,0.464,0.417,5420,2690,2730,49.6,9.8,0.916,Carolina Hurricanes,19981999,regular,23.562044,26.7985876,high,18,43
82,30,34,0,78,47.6,2.561,2.78,1.2314,13.4,51,67,380,81.9,28.1341,28.7195,0.605,0.159,0.682,0.821,0.457,0.295,5298,2379,2919,44.9,9.1,0.903,Florida Panthers,19981999,regular,25.5738969,25.9337085,low,18,39
82,19,54,0,47,28.7,2.183,3.561,0.7738,13.9,43,68,310,82.4,25.9756,32.1098,0.389,0.109,0.4,0.571,0.25,0.254,5363,2524,2839,47.1,8.4,0.889,Tampa Bay Lightning,19981999,regular,23.7936496,28.5456122,low,9,23.5
82,31,45,0,68,41.5,2.439,2.659,0.7692,17.3,52,55,301,84.4,28.9878,26.1341,0.667,0.184,0.727,0.885,0.46,0.214,5451,2911,2540,53.4,8.4,0.898,Washington Capitals,19981999,regular,26.5528248,23.4684218,high,6,34
82,29,41,0,70,42.7,2.463,3.024,0.9645,14.9,50,80,335,80.2,26.1585,29.3171,0.611,0.152,0.619,0.833,0.438,0.319,5603,2886,2717,51.5,9.4,0.897,Chicago Blackhawks,19981999,regular,23.699601,26.2974387,low,12,35
82,43,32,0,93,56.7,2.988,2.463,0.578,16.1,67,45,415,87.3,31.9756,27.0122,0.694,0.273,0.743,0.872,0.542,0.483,5577,2965,2612,53.2,9.3,0.909,Detroit Red Wings,19981999,regular,29.0018692,24.5540898,high,7,46.5
82,28,47,0,63,38.4,2.317,3.183,1,12.3,40,75,324,79,27.061,33.0366,0.615,0.214,0.632,0.708,0.316,0.345,5575,2861,2714,51.3,8.6,0.904,Nashville Predators,19981999,regular,24.733754,29.8650864,high,7,31.5
82,37,32,0,87,53,2.89,2.549,1.1203,20.3,61,47,301,87.9,30.1098,22.7805,0.659,0.211,0.706,0.743,0.435,0.533,5501,2870,2631,52.2,9.6,0.888,St. Louis Blues,19981999,regular,27.2192592,20.229084,high,13,43.5
82,30,40,0,72,43.9,2.573,2.854,0.9645,14.3,51,78,357,79.8,28.5854,29.4512,0.611,0.174,0.652,0.75,0.314,0.357,5428,2591,2837,47.7,9,0.903,Calgary Flames,19981999,regular,26.012714,26.5944336,low,12,36
82,44,28,0,98,59.8,2.915,2.5,1.0889,18.9,71,63,375,83.7,28.0366,27.8049,0.683,0.39,0.808,0.9,0.625,0.475,5471,2769,2702,50.6,10.4,0.91,Colorado Avalanche,19981999,regular,25.1207936,25.302459,high,10,49
82,33,37,0,78,47.6,2.805,2.756,1.0547,14.4,63,67,438,82.1,29.2195,27.1098,0.73,0.133,0.714,0.8,0.404,0.37,5666,2747,2919,48.5,9.6,0.898,Edmonton Oilers,19981999,regular,26.414428,24.3446004,high,12,39
82,23,47,0,58,35.4,2.341,3.146,1.2743,15.9,57,77,358,82.9,23.7195,29.4146,0.457,0.149,0.5,0.773,0.304,0.281,5479,2749,2730,50.2,9.9,0.893,Vancouver Canucks,19981999,regular,21.3712695,26.2672378,low,12,29
82,35,34,0,83,50.6,2.622,2.512,0.9206,22,83,60,378,84.5,28.4268,31.6585,0.643,0.2,0.618,0.737,0.367,0.451,5824,2856,2968,49,9.2,0.921,Anaheim Ducks,19981999,regular,25.8115344,29.1574785,high,13,41.5
82,51,19,0,114,69.5,2.878,2.049,1.1852,18.8,74,43,393,86.5,27.6341,23.9634,0.741,0.393,0.818,0.844,0.648,0.56,5257,2797,2460,53.2,10.4,0.915,Dallas Stars,19981999,regular,24.7601536,21.926511,high,12,57
82,32,45,0,69,42.1,2.305,2.707,1.1786,13.2,43,47,327,85.8,28.2561,29.9512,0.658,0.159,0.677,0.821,0.472,0.349,5450,2737,2713,50.2,8.2,0.91,Los Angeles Kings,19981999,regular,25.9390998,27.255592,high,5,34.5
82,31,33,0,80,48.8,2.39,2.329,1.3468,13.3,53,61,399,85,26.1341,27.0366,0.596,0.086,0.667,0.793,0.417,0.333,5492,2604,2888,47.4,9.1,0.914,San Jose Sharks,19981999,regular,23.7558969,24.7114524,low,18,40
82,45,24,5,103,62.8,3.061,2.476,0.9286,20.1,55,39,274,87.5,33.1341,25.622,0.622,0.459,0.7,0.882,0.587,0.471,5195,2563,2632,49.3,9.2,0.903,New Jersey Devils,19992000,regular,30.0857628,23.136666,high,13,51.5
82,24,48,1,58,35.4,2.366,3.354,0.8302,14.1,45,84,320,80,26.1829,33.439,0.485,0.163,0.524,0.81,0.357,0.277,5540,2652,2888,47.9,9,0.9,New York Islanders,19992000,regular,23.826439,30.0951,low,10,29
82,29,38,3,73,44.5,2.659,3,1.1969,16.9,55,49,325,83.2,29.4634,29.8293,0.528,0.217,0.682,0.759,0.378,0.343,5124,2722,2402,53.1,9,0.899,New York Rangers,19992000,regular,26.811694,26.8165407,low,15,36.5
82,45,22,3,105,64,2.89,2.183,0.9874,20.3,69,42,340,86.7,30.4268,23.6463,0.696,0.361,0.844,0.756,0.542,0.438,5399,2793,2606,51.7,9.5,0.908,Philadelphia Flyers,19992000,regular,27.536254,21.4708404,high,15,52.5
82,37,31,6,88,53.7,2.939,2.878,1.3468,15.6,54,56,346,82.5,26.061,28.7317,0.591,0.289,0.69,0.848,0.556,0.412,5216,2503,2713,48,11.3,0.9,Pittsburgh Penguins,19992000,regular,23.116107,25.85853,low,14,44
82,24,33,6,73,44.5,2.561,3.024,1.1898,14.4,51,55,355,79.5,30.6829,27.7317,0.447,0.159,0.567,0.692,0.405,0.158,5286,2588,2698,49,8.3,0.891,Boston Bruins,19992000,regular,28.1362193,24.7089447,low,25,36.5
82,35,32,4,85,51.8,2.598,2.488,0.9645,10.5,37,54,351,85,27.1707,26.9268,0.609,0.194,0.714,0.848,0.489,0.344,5609,2687,2922,47.9,9.6,0.908,Buffalo Sabres,19992000,regular,24.5623128,24.4495344,low,15,42.5
82,35,34,4,83,50.6,2.39,2.366,1,16.7,54,40,323,86.8,26.0366,27.6098,0.591,0.237,0.708,0.786,0.515,0.367,5239,2559,2680,48.9,9.2,0.914,Montréal Canadiens,19992000,regular,23.6412328,25.2353572,low,13,41.5
