gamesPlayed,wins,losses,ot,pts,ptPctg,goalsPerGame,goalsAgainstPerGame,powerPlayPercentage,powerPlayGoals,powerPlayOpportunities,penaltyKillPercentage,shotsPerGame,shotsAllowed,winScoreFirst,winOppScoreFirst,winLeadFirstPer,winLeadSecondPer,winOutshootOpp,winOutshotByOpp,faceOffsTaken,faceOffsWon,faceOffsLost,faceOffWinPercentage,shootingPctg,savePctg,id,name,year_range,name_year,failed_playoff_flag
82,52,22,8,112,68.3,3.195,2.476,17.7,52,294,85.3,34.122,25.0976,0.714,0.462,0.714,0.897,0.629,0.667,4466,2340,2126,52.4,9.4,0.901,16,Chicago Blackhawks,20092010,Chicago Blackhawks2010,0
82,44,24,14,102,62.2,2.72,2.524,19.2,59,307,83.9,33.378,29.4268,0.658,0.432,0.643,0.824,0.549,0.519,4580,2340,2240,51.1,8.1,0.914,17,Detroit Red Wings,20092010,Detroit Red Wings2010,0
82,47,29,6,100,61,2.646,2.695,16.4,47,286,77.1,30.5854,29.2195,0.8,0.404,0.958,0.871,0.585,0.553,4688,2306,2382,49.2,8.7,0.908,18,Nashville Predators,20092010,Nashville Predators2010,0
82,40,32,10,90,54.9,2.659,2.659,16.9,52,307,86.8,29.8171,30.1585,0.521,0.441,0.625,0.758,0.475,0.5,4816,2352,2464,48.8,8.9,0.912,19,St. Louis Blues,20092010,St. Louis Blues2010,1
82,40,32,10,90,54.9,2.451,2.476,16,43,268,82.3,28.6585,28.9268,0.66,0.219,0.714,0.868,0.432,0.474,4661,2237,2424,48,8.6,0.914,20,Calgary Flames,20092010,Calgary Flames2010,1
82,43,30,9,95,57.9,2.89,2.78,18.1,56,310,80.2,27.8902,32.061,0.65,0.405,0.758,0.805,0.5,0.527,4535,2165,2370,47.7,10.4,0.913,21,Colorado Avalanche,20092010,Colorado Avalanche2010,0
82,27,47,8,62,37.8,2.512,3.39,17.3,52,301,78,28.3049,33.122,0.588,0.146,0.778,0.81,0.28,0.345,4677,2170,2507,46.4,8.9,0.898,22,Edmonton Oilers,20092010,Edmonton Oilers2010,1
82,49,28,5,103,62.8,3.268,2.659,20.9,68,325,81.6,30.9024,29.5,0.795,0.419,0.839,0.97,0.5,0.719,4738,2434,2304,51.4,10.6,0.91,23,Vancouver Canucks,20092010,Vancouver Canucks2010,0
82,39,32,11,89,54.3,2.841,2.963,21,63,300,79.3,30.1463,33.378,0.568,0.368,0.742,0.743,0.576,0.396,4550,2187,2363,48.1,9.4,0.911,24,Anaheim Ducks,20092010,Anaheim Ducks2010,1
82,37,31,14,88,53.7,2.805,2.976,18.6,61,328,77.4,30.7805,31.2073,0.657,0.298,0.667,0.88,0.474,0.425,4592,2210,2382,48.1,9.1,0.905,25,Dallas Stars,20092010,Dallas Stars2010,1
82,46,27,9,101,61.6,2.817,2.573,20.9,64,307,80.3,29.1341,27.561,0.739,0.333,0.815,0.935,0.513,0.571,4503,2279,2224,50.6,9.7,0.907,26,Los Angeles Kings,20092010,Los Angeles Kings2010,0
82,51,20,11,113,68.9,3.134,2.549,21,65,309,85,31.7317,31.3537,0.795,0.465,0.821,0.878,0.59,0.692,4740,2636,2104,55.6,9.9,0.919,28,San Jose Sharks,20092010,San Jose Sharks2010,0
82,32,35,15,79,48.2,2.61,3.037,18.2,56,308,81.7,28.5122,30.6585,0.526,0.273,0.481,0.686,0.367,0.4,4558,2324,2234,51,9.2,0.901,29,Columbus Blue Jackets,20092010,Columbus Blue Jackets2010,1
82,38,36,8,84,51.2,2.61,2.915,19.1,59,309,82.7,27.6341,29.4512,0.706,0.292,0.741,0.875,0.438,0.489,4702,2455,2247,52.2,9.4,0.901,30,Minnesota Wild,20092010,Minnesota Wild2010,1
82,38,39,5,81,49.4,2.085,2.524,14.3,34,237,83.4,28.5854,26.2439,0.692,0.256,0.76,0.917,0.386,0.545,4271,2186,2085,51.2,7.3,0.904,1,New Jersey Devils,20102011,New Jersey Devils2011,1
82,30,39,13,73,44.5,2.744,3.146,17.2,52,302,83.2,29.3659,31.9512,0.69,0.189,0.722,0.704,0.219,0.469,4862,2438,2424,50.1,9.3,0.902,2,New York Islanders,20102011,New York Islanders2011,1
82,44,33,5,93,56.7,2.732,2.378,16.9,49,290,83.7,29.9146,29.3902,0.683,0.39,0.739,1,0.5,0.618,4599,2195,2404,47.7,9.1,0.919,3,New York Rangers,20102011,New York Rangers2011,0
82,47,23,12,106,64.6,3.122,2.634,16.6,49,295,82.8,31.7683,30.1341,0.68,0.406,0.735,0.864,0.548,0.571,4938,2484,2454,50.3,9.8,0.913,4,Philadelphia Flyers,20102011,Philadelphia Flyers2011,0
82,49,25,8,106,64.6,2.78,2.39,15.8,49,311,86.1,31.4878,28.6829,0.756,0.439,0.793,0.889,0.566,0.654,4732,2329,2403,49.2,8.8,0.917,5,Pittsburgh Penguins,20102011,Pittsburgh Penguins2011,0
82,46,25,11,103,62.8,2.976,2.305,16.2,43,265,82.6,32.878,32.7073,0.714,0.4,0.8,0.882,0.512,0.595,4791,2485,2306,51.9,9.1,0.93,6,Boston Bruins,20102011,Boston Bruins2011,0
82,43,29,10,96,58.5,2.927,2.78,19.4,54,279,83,32.8049,30.6585,0.658,0.409,0.69,0.833,0.435,0.629,4724,2252,2472,47.7,8.9,0.909,7,Buffalo Sabres,20102011,Buffalo Sabres2011,0
82,44,30,8,96,58.5,2.598,2.512,19.7,57,290,84.4,31.7317,30.9512,0.727,0.316,0.833,0.833,0.563,0.5,4712,2309,2403,49,8.2,0.919,8,Montreal Canadiens,20102011,Montreal Canadiens2011,0
82,32,40,10,74,45.1,2.317,2.988,17.5,45,257,83.7,29.0366,31.2073,0.632,0.182,0.667,0.862,0.324,0.442,4510,2293,2217,50.8,8,0.904,9,Ottawa Senators,20102011,Ottawa Senators2011,1
82,37,34,11,85,51.8,2.598,2.988,15.9,52,326,77.5,28.7805,30.9756,0.656,0.32,0.75,0.857,0.433,0.48,4699,2371,2328,50.5,9,0.904,10,Toronto Maple Leafs,20102011,Toronto Maple Leafs2011,1
82,40,31,11,91,55.5,2.817,2.854,15.9,55,346,81.2,30.6951,33.2317,0.757,0.267,0.95,0.964,0.393,0.529,4913,2192,2721,44.6,9.2,0.914,12,Carolina Hurricanes,20102011,Carolina Hurricanes2011,1
82,30,40,12,72,43.9,2.329,2.707,13.1,35,267,84.6,30.4024,31.8171,0.59,0.163,0.583,0.75,0.258,0.467,4639,2409,2230,51.9,7.7,0.915,13,Florida Panthers,20102011,Florida Panthers2011,1
82,46,25,11,103,62.8,2.939,2.854,20.5,69,336,83.8,31.7683,28.7073,0.627,0.452,0.724,0.872,0.51,0.633,4934,2486,2448,50.4,9.3,0.901,14,Tampa Bay Lightning,20102011,Tampa Bay Lightning2011,0
82,48,23,11,107,65.2,2.671,2.329,17.5,46,263,85.6,31.2927,28.9634,0.714,0.489,0.778,0.906,0.565,0.618,4906,2534,2372,51.6,8.5,0.92,15,Washington Capitals,20102011,Washington Capitals2011,0
82,44,29,9,97,59.1,3.073,2.683,23.1,64,277,79.2,32.1585,28.7073,0.681,0.343,0.703,0.825,0.52,0.548,4751,2414,2337,50.8,9.6,0.907,16,Chicago Blackhawks,20102011,Chicago Blackhawks2011,0
82,47,25,10,104,63.4,3.134,2.89,22.3,67,301,82.3,33.622,30.6585,0.732,0.415,0.8,0.875,0.563,0.563,4890,2540,2350,51.9,9.3,0.906,17,Detroit Red Wings,20102011,Detroit Red Wings2011,0
82,44,27,11,99,60.4,2.598,2.317,15.2,41,269,84.9,28.8049,30.6098,0.698,0.359,0.694,0.795,0.588,0.478,4685,2352,2333,50.2,9,0.924,18,Nashville Predators,20102011,Nashville Predators2011,0
82,38,33,11,87,53,2.878,2.78,18.6,52,279,81.7,30.1829,27.7317,0.587,0.306,0.567,0.839,0.392,0.6,4608,2180,2428,47.3,9.5,0.9,19,St. Louis Blues,20102011,St. Louis Blues2011,1
82,41,29,12,94,57.3,2.939,2.805,19.5,62,318,81.2,30.5,28.5122,0.718,0.302,0.731,0.833,0.521,0.433,4881,2350,2531,48.1,9.6,0.902,20,Calgary Flames,20102011,Calgary Flames2011,1
82,30,44,8,68,41.5,2.695,3.5,18.5,49,265,76.1,29.1951,31.8171,0.545,0.245,0.714,0.944,0.276,0.426,4811,2436,2375,50.6,9.2,0.89,21,Colorado Avalanche,20102011,Colorado Avalanche2011,1
82,25,45,12,62,37.8,2.329,3.171,14.5,44,304,77,26.6829,31.6707,0.563,0.14,0.75,0.682,0.182,0.375,4611,2036,2575,44.2,8.7,0.9,22,Edmonton Oilers,20102011,Edmonton Oilers2011,1
82,54,19,9,117,71.3,3.146,2.195,24.3,72,296,85.6,32,30.122,0.837,0.394,0.914,0.927,0.609,0.742,4836,2653,2183,54.9,9.8,0.927,23,Vancouver Canucks,20102011,Vancouver Canucks2011,0
82,47,30,5,99,60.4,2.866,2.841,23.5,67,285,81.3,28.4634,32.2927,0.739,0.361,0.893,0.909,0.406,0.667,4627,2206,2421,47.7,10.1,0.912,24,Anaheim Ducks,20102011,Anaheim Ducks2011,0
82,42,29,11,95,57.9,2.707,2.756,18,55,306,80.1,27.6707,30.5366,0.821,0.233,0.897,0.889,0.625,0.478,4776,2386,2390,50,9.8,0.91,25,Dallas Stars,20102011,Dallas Stars2011,1
82,46,30,6,98,59.8,2.549,2.39,16.1,47,292,85.5,28.8171,27.9024,0.72,0.313,0.731,0.963,0.5,0.618,4708,2407,2301,51.1,8.8,0.914,26,Los Angeles Kings,20102011,Los Angeles Kings2011,0
82,48,25,9,105,64,2.963,2.537,23.5,68,289,79.6,34.5366,28.8902,0.744,0.41,0.773,0.806,0.583,0.55,4806,2582,2224,53.7,8.6,0.912,28,San Jose Sharks,20102011,San Jose Sharks2011,0
82,34,35,13,81,49.4,2.561,3.049,13.9,42,301,80.2,30.561,29.8415,0.611,0.261,0.773,0.826,0.419,0.417,4804,2459,2345,51.2,8.4,0.898,29,Columbus Blue Jackets,20102011,Columbus Blue Jackets2011,1
82,39,35,8,86,52.4,2.476,2.78,18.1,53,292,82.8,26.1951,32.0122,0.795,0.186,0.793,0.962,0.231,0.522,4745,2408,2337,50.8,9.5,0.913,30,Minnesota Wild,20102011,Minnesota Wild2011,1
82,48,28,6,102,62.2,2.634,2.5,17.2,46,267,89.6,27.4756,26.8171,0.727,0.421,0.769,0.853,0.571,0.545,4451,2095,2356,47.1,9.6,0.907,1,New Jersey Devils,20112012,New Jersey Devils2012,0
82,34,37,11,79,48.2,2.39,3.061,18.5,45,243,80.5,29.3902,30.1098,0.575,0.262,0.64,0.679,0.415,0.405,4560,2189,2371,48,8.1,0.898,2,New York Islanders,20112012,New York Islanders2012,1
82,51,24,7,109,66.5,2.707,2.22,15.7,44,280,86.2,28.5122,27.8171,0.814,0.41,0.778,0.909,0.682,0.556,4577,2286,2291,50,9.5,0.92,3,New York Rangers,20112012,New York Rangers2012,0
82,47,26,9,103,62.8,3.171,2.744,19.7,66,335,81.8,32.2073,28.4024,0.75,0.435,0.867,0.892,0.564,0.593,4825,2331,2494,48.3,9.8,0.903,4,Philadelphia Flyers,20112012,Philadelphia Flyers2012,0
82,51,25,6,108,65.9,3.329,2.659,19.7,57,289,87.8,33.8902,27.4024,0.745,0.457,0.706,0.914,0.586,0.708,4957,2500,2457,50.4,9.8,0.903,5,Pittsburgh Penguins,20112012,Pittsburgh Penguins2012,0
82,49,29,4,102,62.2,3.171,2.427,17.2,43,250,83.5,32.3537,29.7683,0.861,0.391,0.92,1,0.52,0.719,4829,2633,2196,54.5,9.8,0.918,6,Boston Bruins,20112012,Boston Bruins2012,0
82,39,32,11,89,54.3,2.573,2.72,17.1,44,258,81.7,29.2317,31.3537,0.595,0.35,0.69,0.893,0.548,0.449,4735,2345,2390,49.5,8.8,0.913,7,Buffalo Sabres,20112012,Buffalo Sabres2012,1
82,31,35,16,78,47.6,2.524,2.61,14.3,43,301,88.6,28.5366,29.6585,0.488,0.268,0.556,0.727,0.344,0.362,4739,2287,2452,48.3,8.8,0.912,8,Montreal Canadiens,20112012,Montreal Canadiens2012,1
82,41,31,10,92,56.1,2.963,2.878,18.1,49,270,81.6,31.3902,32.0366,0.625,0.381,0.696,0.852,0.472,0.533,4893,2453,2440,50.1,9.4,0.91,9,Ottawa Senators,20112012,Ottawa Senators2012,0
82,35,37,10,80,48.8,2.768,3.159,18.4,49,267,77.3,28.3171,30.8293,0.575,0.286,0.808,0.889,0.313,0.511,4689,2422,2267,51.6,9.8,0.898,10,Toronto Maple Leafs,20112012,Toronto Maple Leafs2012,1
82,33,33,16,82,50,2.585,2.89,16.7,49,294,80.6,30.4512,32.3537,0.561,0.244,0.533,0.69,0.5,0.348,4858,2464,2394,50.7,8.5,0.911,12,Carolina Hurricanes,20112012,Carolina Hurricanes2012,1
82,38,26,18,94,57.3,2.402,2.634,18.5,53,286,79.5,29.6707,30.5488,0.641,0.302,0.667,0.727,0.447,0.465,4583,2318,2265,50.6,8.1,0.914,13,Florida Panthers,20112012,Florida Panthers2012,0
82,38,36,8,84,51.2,2.829,3.39,15.2,41,269,79.2,27.1585,30.5,0.628,0.282,0.696,0.889,0.444,0.455,4845,2354,2491,48.6,10.4,0.889,14,Tampa Bay Lightning,20112012,Tampa Bay Lightning2012,1
82,42,32,8,92,56.1,2.659,2.756,16.7,41,245,81.6,27.9878,30.1829,0.69,0.325,0.821,0.962,0.5,0.51,4764,2380,2384,50,9.5,0.909,15,Washington Capitals,20112012,Washington Capitals2012,0
82,45,26,11,101,61.6,2.939,2.817,15.2,42,277,78.1,31.5,28.5732,0.722,0.413,0.815,0.886,0.538,0.6,4728,2390,2338,50.5,9.3,0.901,16,Chicago Blackhawks,20112012,Chicago Blackhawks2012,0
82,48,28,6,102,62.2,2.915,2.439,16.1,48,298,81.8,32.1707,26.9756,0.727,0.421,0.839,0.931,0.577,0.615,4569,2357,2212,51.6,9.1,0.91,17,Detroit Red Wings,20112012,Detroit Red Wings2012,0
82,48,26,8,104,63.4,2.829,2.5,21.6,54,250,83.6,27.5732,30.7683,0.833,0.325,0.815,0.857,0.625,0.593,4886,2394,2492,49,10.3,0.919,18,Nashville Predators,20112012,Nashville Predators2012,0
82,49,22,11,109,66.5,2.512,1.89,16.7,45,270,85.8,30.6341,26.7073,0.756,0.405,0.75,0.895,0.6,0.615,4633,2336,2297,50.4,8.2,0.929,19,St. Louis Blues,20112012,St. Louis Blues2012,0
82,37,29,16,90,54.9,2.427,2.646,17.7,46,260,84.3,27.5366,30.8293,0.61,0.293,0.692,0.844,0.478,0.426,4804,2218,2586,46.2,8.8,0.914,20,Calgary Flames,20112012,Calgary Flames2012,1
82,41,35,6,88,53.7,2.427,2.659,18.4,41,223,83,31.5,29.5854,0.676,0.375,0.808,0.821,0.422,0.595,4666,2409,2257,51.6,7.7,0.91,21,Colorado Avalanche,20112012,Colorado Avalanche2012,1
82,32,40,10,74,45.1,2.524,2.829,20.6,54,262,82.4,26.6585,30.7073,0.575,0.214,0.571,0.828,0.4,0.373,4573,2182,2391,47.7,9.5,0.908,22,Edmonton Oilers,20112012,Edmonton Oilers2012,1
82,51,22,9,111,67.7,2.939,2.329,19.8,57,288,86,31.5,30.8049,0.75,0.346,0.806,0.914,0.591,0.639,4849,2529,2320,52.2,9.3,0.924,23,Vancouver Canucks,20112012,Vancouver Canucks2012,0
82,34,36,12,80,48.8,2.451,2.732,16.6,45,271,82,27.939,28.8659,0.579,0.273,0.696,0.806,0.381,0.462,4540,2152,2388,47.4,8.8,0.905,24,Anaheim Ducks,20112012,Anaheim Ducks2012,1
82,42,35,5,89,54.3,2.488,2.659,13.5,33,244,82.8,28.2317,30.8171,0.732,0.293,0.8,0.929,0.515,0.5,4742,2329,2413,49.1,8.8,0.914,25,Dallas Stars,20112012,Dallas Stars2012,1
82,40,27,15,95,57.9,2.293,2.073,17,49,289,87,30.5976,27.4146,0.711,0.216,0.8,0.824,0.49,0.5,4647,2394,2253,51.5,7.5,0.924,26,Los Angeles Kings,20112012,Los Angeles Kings2012,0
82,43,29,10,96,58.5,2.671,2.5,21.1,57,270,76.9,33.8171,28.561,0.757,0.333,0.789,0.853,0.508,0.591,4857,2590,2267,53.3,7.9,0.912,28,San Jose Sharks,20112012,San Jose Sharks2012,0
82,29,46,7,65,39.6,2.415,3.134,15.5,49,317,76.6,29.9268,30.939,0.575,0.143,0.818,0.742,0.265,0.422,4793,2439,2354,50.9,8.1,0.899,29,Columbus Blue Jackets,20112012,Columbus Blue Jackets2012,1
82,35,36,11,81,49.4,2.024,2.646,15.1,39,258,82.1,26.5122,31.3537,0.5,0.385,0.619,0.769,0.375,0.471,4804,2461,2343,51.2,7.6,0.916,30,Minnesota Wild,20112012,Minnesota Wild2012,1
82,37,35,10,84,51.2,2.695,2.951,17.9,45,251,80.1,30.1341,30.122,0.641,0.279,0.818,0.813,0.459,0.442,4762,2335,2427,49,8.9,0.902,52,Winnipeg Jets,20112012,Winnipeg Jets2012,1
48,19,19,10,48,50,2.292,2.542,15.3,27,176,81.1,28.375,23.125,0.737,0.172,0.727,0.75,0.457,0.25,2779,1339,1440,48.2,8.1,0.89,1,New Jersey Devils,20122013,New Jersey Devils2013,1
48,24,17,7,55,57.3,2.813,2.833,19.9,31,156,80.3,30.9375,28.1667,0.739,0.28,0.813,0.842,0.556,0.4,2754,1369,1385,49.7,9.1,0.899,2,New York Islanders,20122013,New York Islanders2013,0
48,26,18,4,56,58.3,2.625,2.25,15.7,24,153,81.1,30.8958,28.1875,0.857,0.296,0.929,1,0.556,0.524,2820,1410,1410,50,8.5,0.92,3,New York Rangers,20122013,New York Rangers2013,0
48,23,22,3,49,51,2.75,2.896,21.6,37,171,85.9,29.0417,28.5625,0.692,0.227,0.765,0.85,0.52,0.45,2901,1408,1493,48.5,9.5,0.899,4,Philadelphia Flyers,20122013,Philadelphia Flyers2013,1
48,36,12,0,72,75,3.375,2.479,24.7,42,170,79.6,29.9583,29.2292,0.806,0.647,0.84,0.95,0.808,0.7,2893,1489,1404,51.5,11.3,0.915,5,Pittsburgh Penguins,20122013,Pittsburgh Penguins2013,0
48,28,14,6,62,64.6,2.646,2.208,14.8,18,122,87.1,32.4375,28.6042,0.731,0.409,0.765,0.652,0.576,0.538,2846,1605,1241,56.4,8.2,0.923,6,Boston Bruins,20122013,Boston Bruins2013,0
48,21,21,6,48,50,2.458,2.896,14.1,23,163,79.2,27.8958,33.4583,0.667,0.208,0.6,0.692,0.333,0.5,2898,1340,1558,46.2,8.8,0.913,7,Buffalo Sabres,20122013,Buffalo Sabres2013,1
48,29,14,5,63,65.6,3.042,2.583,20.7,42,203,79.8,30.5833,26.9375,0.724,0.421,0.789,0.81,0.606,0.6,3013,1499,1514,49.8,9.9,0.904,8,Montreal Canadiens,20122013,Montreal Canadiens2013,0
48,25,17,6,56,58.3,2.333,2.083,15.9,25,157,88,33.1458,31.2917,0.72,0.304,0.667,0.905,0.5,0.5,2889,1420,1469,49.1,7,0.933,9,Ottawa Senators,20122013,Ottawa Senators2013,0
48,26,17,5,57,59.4,3.021,2.667,18.7,31,166,87.9,26.3333,32.2708,0.594,0.438,0.727,0.87,0.417,0.583,2951,1477,1474,50,11.5,0.917,10,Toronto Maple Leafs,20122013,Toronto Maple Leafs2013,0
48,19,25,4,42,43.8,2.646,3.313,14.6,24,165,77.6,32.1875,32.2083,0.579,0.276,0.692,0.933,0.435,0.375,2994,1503,1491,50.2,8.2,0.897,12,Carolina Hurricanes,20122013,Carolina Hurricanes2013,1
48,15,27,6,36,37.5,2.271,3.542,20.4,29,142,74.2,29.1667,31.3333,0.647,0.129,0.636,0.857,0.286,0.308,2719,1342,1377,49.4,7.8,0.887,13,Florida Panthers,20122013,Florida Panthers2013,1
48,18,26,4,40,41.7,3.063,3.063,19,31,163,80.7,27.5625,30.2292,0.684,0.172,0.813,0.786,0.389,0.37,2932,1500,1432,51.2,11.1,0.899,14,Tampa Bay Lightning,20122013,Tampa Bay Lightning2013,1
48,27,18,3,57,59.4,3.042,2.708,26.8,44,164,77.9,28.125,32.3125,0.654,0.455,0.8,0.864,0.786,0.471,2923,1484,1439,50.8,10.8,0.916,15,Washington Capitals,20122013,Washington Capitals2013,0
48,36,7,5,77,80.2,3.104,2.021,16.7,25,150,87.2,31.125,26.2083,0.897,0.526,0.895,0.897,0.788,0.643,2828,1436,1392,50.8,10,0.923,16,Chicago Blackhawks,20122013,Chicago Blackhawks2013,0
48,24,16,8,56,58.3,2.542,2.292,18.4,34,185,81.7,30.1458,27.5417,0.64,0.348,0.643,0.857,0.438,0.667,2730,1387,1343,50.8,8.4,0.917,17,Detroit Red Wings,20122013,Detroit Red Wings2013,0
48,16,23,9,41,42.7,2.271,2.771,17.1,24,140,75.5,25.9167,27.8125,0.611,0.167,0.636,0.8,0.368,0.269,2777,1381,1396,49.7,8.8,0.9,18,Nashville Predators,20122013,Nashville Predators2013,1
48,29,17,2,60,62.5,2.583,2.375,19.5,29,149,84.7,27.8333,24.1875,0.793,0.316,0.789,0.905,0.586,0.611,2835,1438,1397,50.7,9.3,0.902,19,St. Louis Blues,20122013,St. Louis Blues2013,0
48,19,25,4,42,43.8,2.667,3.271,20,31,155,81.5,26.9375,29.4167,0.6,0.174,0.688,0.8,0.294,0.483,3008,1403,1605,46.6,9.9,0.889,20,Calgary Flames,20122013,Calgary Flames2013,1
48,16,25,7,39,40.6,2.375,3.125,15,21,140,80.3,29.4792,31.4167,0.563,0.219,0.7,0.643,0.304,0.333,2837,1449,1388,51.1,8.1,0.901,21,Colorado Avalanche,20122013,Colorado Avalanche2013,1
48,19,22,7,45,46.9,2.563,2.729,20.1,34,169,83.4,26.7708,32.75,0.5,0.292,0.688,0.75,0.727,0.314,2747,1267,1480,46.1,9.6,0.917,22,Edmonton Oilers,20122013,Edmonton Oilers2013,1
48,26,15,7,59,61.5,2.542,2.396,15.8,26,165,84,28.125,28.9375,0.645,0.353,0.714,0.783,0.5,0.556,2868,1365,1503,47.6,9,0.917,23,Vancouver Canucks,20122013,Vancouver Canucks2013,0
48,30,12,6,66,68.8,2.792,2.396,21.5,29,135,81.5,28.0625,27.9167,0.75,0.5,0.8,0.895,0.615,0.667,2907,1382,1525,47.5,9.9,0.914,24,Anaheim Ducks,20122013,Anaheim Ducks2013,0
48,22,22,4,48,50,2.667,2.938,17,29,171,81,26.2708,31.0208,0.696,0.24,0.737,0.706,0.5,0.441,2875,1356,1519,47.2,10.2,0.905,25,Dallas Stars,20122013,Dallas Stars2013,1
48,27,16,5,59,61.5,2.729,2.375,19.9,33,166,83.2,29.8125,24.9583,0.808,0.273,0.938,0.864,0.576,0.533,2826,1470,1356,52,9.2,0.905,26,Los Angeles Kings,20122013,Los Angeles Kings2013,0
48,25,16,7,57,59.4,2.417,2.333,20.1,34,169,85,31.7917,28.9583,0.8,0.217,0.824,0.833,0.571,0.438,3010,1607,1403,53.4,7.6,0.919,28,San Jose Sharks,20122013,San Jose Sharks2013,0
48,24,17,7,55,57.3,2.396,2.396,14.2,22,155,82.6,26.7292,29.9167,0.6,0.429,0.727,1,0.538,0.484,2802,1457,1345,52,9,0.92,29,Columbus Blue Jackets,20122013,Columbus Blue Jackets2013,1
48,26,19,3,55,57.3,2.458,2.604,17.9,27,151,80.7,28.7917,27.0625,0.783,0.32,0.75,0.9,0.577,0.471,2835,1487,1348,52.5,8.5,0.904,30,Minnesota Wild,20122013,Minnesota Wild2013,0
48,24,21,3,51,53.1,2.625,2.938,13.8,20,145,79.7,28.9375,29.6667,0.696,0.32,0.833,0.9,0.6,0.423,2746,1344,1402,48.9,9.1,0.901,52,Winnipeg Jets,20122013,Winnipeg Jets2013,1
82,35,29,18,88,53.7,2.402,2.378,19.5,47,241,86.4,26.8171,25.4756,0.682,0.132,0.667,0.759,0.467,0.364,4624,2174,2450,47,9,0.907,1,New Jersey Devils,20132014,New Jersey Devils2014,1
82,34,37,11,79,48.2,2.634,3.183,17.8,49,276,78.1,30.939,30.0488,0.5,0.354,0.556,0.556,0.375,0.432,4896,2310,2586,47.2,8.5,0.894,2,New York Islanders,20132014,New York Islanders2014,1
82,45,31,6,96,58.5,2.61,2.317,18.2,48,264,85.3,33.1585,29.4146,0.816,0.318,0.769,0.903,0.537,0.591,4909,2397,2512,48.8,7.9,0.921,3,New York Rangers,20132014,New York Rangers2014,0
82,42,30,10,94,57.3,2.841,2.768,19.7,58,294,84.8,30.3659,30.5854,0.744,0.302,0.75,0.829,0.564,0.476,5011,2504,2507,50,9.4,0.909,4,Philadelphia Flyers,20132014,Philadelphia Flyers2014,0
82,51,24,7,109,66.5,2.951,2.488,23.4,65,278,85,29.9268,28.7683,0.841,0.368,0.893,0.861,0.614,0.629,4796,2445,2351,51,9.9,0.914,5,Pittsburgh Penguins,20132014,Pittsburgh Penguins2014,0
82,54,19,9,117,71.3,3.146,2.085,21.7,50,230,83.7,31.8659,29.0854,0.837,0.394,0.793,0.911,0.609,0.733,4995,2577,2418,51.6,9.9,0.928,6,Boston Bruins,20132014,Boston Bruins2014,0
82,21,51,10,52,31.7,1.829,2.963,14.1,36,256,81.4,26.2927,34.3415,0.29,0.235,0.333,0.667,0.214,0.231,4926,2305,2621,46.8,7,0.914,7,Buffalo Sabres,20132014,Buffalo Sabres2014,1
82,46,28,8,100,61,2.549,2.451,17.2,48,279,85.1,28.4146,30.9878,0.822,0.243,0.821,0.921,0.607,0.52,5108,2532,2576,49.6,9,0.921,8,Montreal Canadiens,20132014,Montreal Canadiens2014,0
82,37,31,14,88,53.7,2.793,3.146,18.4,50,271,80.9,32.8293,34.7439,0.65,0.262,0.607,0.774,0.387,0.5,5189,2659,2530,51.2,8.5,0.909,9,Ottawa Senators,20132014,Ottawa Senators2014,1
82,38,36,8,84,51.2,2.707,3.073,19.8,50,252,78.4,27.9268,35.9146,0.675,0.262,0.737,0.897,0.533,0.462,5334,2574,2760,48.3,9.7,0.914,10,Toronto Maple Leafs,20132014,Toronto Maple Leafs2014,1
82,36,35,11,83,50.6,2.5,2.756,14.6,41,281,81.7,31.2317,30.939,0.719,0.26,0.8,0.815,0.474,0.39,5042,2652,2390,52.6,8,0.911,12,Carolina Hurricanes,20132014,Carolina Hurricanes2014,1
82,29,45,8,66,40.2,2.293,3.195,10,27,269,76,29.8902,31.1098,0.567,0.231,0.75,0.938,0.389,0.318,4931,2380,2551,48.3,7.7,0.897,13,Florida Panthers,20132014,Florida Panthers2014,1
82,46,27,9,101,61.6,2.829,2.549,18.5,50,270,80.7,29.8293,29.2317,0.738,0.375,0.72,0.848,0.578,0.588,4862,2394,2468,49.2,9.5,0.913,14,Tampa Bay Lightning,20132014,Tampa Bay Lightning2014,0
82,38,30,14,90,54.9,2.744,2.793,23.4,68,291,82,29.4146,33.5366,0.667,0.25,0.64,0.857,0.5,0.431,5032,2436,2596,48.4,9.3,0.917,15,Washington Capitals,20132014,Washington Capitals2014,1
82,46,21,15,107,65.2,3.183,2.585,19.5,50,257,81.5,33.1098,27.1829,0.791,0.308,0.852,0.868,0.552,0.583,4873,2533,2340,52,9.6,0.905,16,Chicago Blackhawks,20132014,Chicago Blackhawks2014,0
82,39,28,15,93,56.7,2.646,2.695,17.7,50,282,83,29.9512,29.2805,0.585,0.366,0.667,0.714,0.5,0.444,4900,2487,2413,50.8,8.8,0.908,17,Detroit Red Wings,20132014,Detroit Red Wings2014,0
82,38,32,12,88,53.7,2.61,2.841,19.2,46,239,80.2,29.0488,28.9024,0.75,0.239,0.885,0.857,0.421,0.538,4873,2586,2287,53.1,9,0.902,18,Nashville Predators,20132014,Nashville Predators2014,1
82,52,23,7,111,67.7,2.915,2.293,19.8,56,283,85.7,29.2927,26.378,0.837,0.333,0.848,0.892,0.617,0.697,4890,2536,2354,51.9,10,0.913,19,St. Louis Blues,20132014,St. Louis Blues2014,0
